Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-03
Vertical Offset,-7.500000E-04
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0Q808352
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
-2.1771000000E+00,+6.854167E-04
-2.1766000000E+00,+9.395833E-04
-2.1761000000E+00,+8.729167E-04
-2.1756000000E+00,+5.416667E-04
-2.1751000000E+00,+5.145833E-04
-2.1746000000E+00,+7.583334E-04
-2.1741000000E+00,+1.143750E-03
-2.1736000000E+00,+1.002083E-03
-2.1731000000E+00,+8.562500E-04
-2.1726000000E+00,+8.437500E-04
-2.1721000000E+00,+7.812500E-04
-2.1716000000E+00,+8.354167E-04
-2.1711000000E+00,+1.041667E-03
-2.1706000000E+00,+1.120833E-03
-2.1701000000E+00,+8.229167E-04
-2.1696000000E+00,+5.895834E-04
-2.1691000000E+00,+7.833333E-04
-2.1686000000E+00,+8.583334E-04
-2.1681000000E+00,+7.854167E-04
-2.1676000000E+00,+7.520833E-04
-2.1671000000E+00,+5.854167E-04
-2.1666000000E+00,+4.562500E-04
-2.1661000000E+00,+9.250000E-04
-2.1656000000E+00,+8.875000E-04
-2.1651000000E+00,+8.000000E-04
-2.1646000000E+00,+6.750000E-04
-2.1641000000E+00,+6.125000E-04
-2.1636000000E+00,+4.479167E-04
-2.1631000000E+00,+6.312500E-04
-2.1626000000E+00,+8.229167E-04
-2.1621000000E+00,+6.583334E-04
-2.1616000000E+00,+1.583333E-04
-2.1611000000E+00,+6.812500E-04
-2.1606000000E+00,+5.312500E-04
-2.1601000000E+00,+5.562500E-04
-2.1596000000E+00,+5.812500E-04
-2.1591000000E+00,+5.687500E-04
-2.1586000000E+00,+7.250000E-04
-2.1581000000E+00,+1.937500E-04
-2.1576000000E+00,+3.708333E-04
-2.1571000000E+00,+4.937500E-04
-2.1566000000E+00,+4.708333E-04
-2.1561000000E+00,+8.541666E-05
-2.1556000000E+00,-1.812500E-04
-2.1551000000E+00,+3.958333E-05
-2.1546000000E+00,+3.750000E-04
-2.1541000000E+00,+3.208333E-04
-2.1536000000E+00,+6.458334E-05
-2.1531000000E+00,-2.687500E-04
-2.1526000000E+00,-1.625000E-04
-2.1521000000E+00,+2.500000E-05
-2.1516000000E+00,-2.770833E-04
-2.1511000000E+00,+2.083333E-04
-2.1506000000E+00,-1.875000E-05
-2.1501000000E+00,-4.958333E-04
-2.1496000000E+00,-2.166667E-04
-2.1491000000E+00,-3.104167E-04
-2.1486000000E+00,-1.812500E-04
-2.1481000000E+00,-2.312500E-04
-2.1476000000E+00,-3.687500E-04
-2.1471000000E+00,-7.229167E-04
-2.1466000000E+00,-5.750000E-04
-2.1461000000E+00,-3.604167E-04
-2.1456000000E+00,-3.375000E-04
-2.1451000000E+00,-5.895834E-04
-2.1446000000E+00,-7.895834E-04
-2.1441000000E+00,-8.958334E-04
-2.1436000000E+00,-8.750000E-04
-2.1431000000E+00,-4.437500E-04
-2.1426000000E+00,-3.645833E-04
-2.1421000000E+00,-8.458333E-04
-2.1416000000E+00,-1.062500E-03
-2.1411000000E+00,-7.541667E-04
-2.1406000000E+00,-6.208334E-04
-2.1401000000E+00,-5.291667E-04
-2.1396000000E+00,-7.541667E-04
-2.1391000000E+00,-8.583334E-04
-2.1386000000E+00,-1.218750E-03
-2.1381000000E+00,-7.229167E-04
-2.1376000000E+00,-7.666667E-04
-2.1371000000E+00,-7.395833E-04
-2.1366000000E+00,-9.145833E-04
-2.1361000000E+00,-1.127083E-03
-2.1356000000E+00,-1.058333E-03
-2.1351000000E+00,-1.106250E-03
-2.1346000000E+00,-9.000000E-04
-2.1341000000E+00,-1.075000E-03
-2.1336000000E+00,-1.208333E-03
-2.1331000000E+00,-1.339583E-03
-2.1326000000E+00,-1.216667E-03
-2.1321000000E+00,-7.791667E-04
-2.1316000000E+00,-8.708333E-04
-2.1311000000E+00,-1.327083E-03
-2.1306000000E+00,-1.435417E-03
-2.1301000000E+00,-1.383333E-03
-2.1296000000E+00,-1.127083E-03
-2.1291000000E+00,-1.143750E-03
-2.1286000000E+00,-9.500000E-04
-2.1281000000E+00,-1.135417E-03
-2.1276000000E+00,-1.281250E-03
-2.1271000000E+00,-1.206250E-03
-2.1266000000E+00,-1.152083E-03
-2.1261000000E+00,-8.875000E-04
-2.1256000000E+00,-8.937500E-04
-2.1251000000E+00,-1.272917E-03
-2.1246000000E+00,-1.285417E-03
-2.1241000000E+00,-1.083333E-03
-2.1236000000E+00,-1.083333E-03
-2.1231000000E+00,-7.187500E-04
-2.1226000000E+00,-1.058333E-03
-2.1221000000E+00,-1.166667E-03
-2.1216000000E+00,-1.043750E-03
-2.1211000000E+00,-8.479167E-04
-2.1206000000E+00,-7.520833E-04
-2.1201000000E+00,-9.145833E-04
-2.1196000000E+00,-6.937500E-04
-2.1191000000E+00,-8.437500E-04
-2.1186000000E+00,-9.416667E-04
-2.1181000000E+00,-7.833333E-04
-2.1176000000E+00,-5.437500E-04
-2.1171000000E+00,-7.375000E-04
-2.1166000000E+00,-9.875001E-04
-2.1161000000E+00,-8.895833E-04
-2.1156000000E+00,-8.520833E-04
-2.1151000000E+00,-2.166667E-04
-2.1146000000E+00,-3.666667E-04
-2.1141000000E+00,-4.500000E-04
-2.1136000000E+00,-6.083333E-04
-2.1131000000E+00,-6.895834E-04
-2.1126000000E+00,-5.020833E-04
-2.1121000000E+00,-4.583334E-04
-2.1116000000E+00,-3.437500E-04
-2.1111000000E+00,-2.645833E-04
-2.1106000000E+00,-1.541667E-04
-2.1101000000E+00,-3.958333E-05
-2.1096000000E+00,-1.750000E-04
-2.1091000000E+00,+2.104167E-04
-2.1086000000E+00,+8.750000E-05
-2.1081000000E+00,-2.958333E-04
-2.1076000000E+00,-3.000000E-04
-2.1071000000E+00,-6.041667E-05
-2.1066000000E+00,-1.458334E-05
-2.1061000000E+00,+4.062500E-04
-2.1056000000E+00,+1.958333E-04
-2.1051000000E+00,+2.520833E-04
-2.1046000000E+00,-1.937500E-04
-2.1041000000E+00,+2.395833E-04
-2.1036000000E+00,+4.958333E-04
-2.1031000000E+00,+2.895833E-04
-2.1026000000E+00,+2.145833E-04
-2.1021000000E+00,+3.062500E-04
-2.1016000000E+00,+5.854167E-04
-2.1011000000E+00,+4.270833E-04
-2.1006000000E+00,+7.000000E-04
-2.1001000000E+00,+4.833333E-04
-2.0996000000E+00,+5.875000E-04
-2.0991000000E+00,+3.625000E-04
-2.0986000000E+00,+4.520833E-04
-2.0981000000E+00,+6.750000E-04
-2.0976000000E+00,+8.604167E-04
-2.0971000000E+00,+9.583333E-04
-2.0966000000E+00,+5.375000E-04
-2.0961000000E+00,+6.416666E-04
-2.0956000000E+00,+8.875000E-04
-2.0951000000E+00,+9.104167E-04
-2.0946000000E+00,+8.875000E-04
-2.0941000000E+00,+7.729167E-04
-2.0936000000E+00,+7.604167E-04
-2.0931000000E+00,+8.250000E-04
-2.0926000000E+00,+1.064583E-03
-2.0921000000E+00,+1.066667E-03
-2.0916000000E+00,+9.312500E-04
-2.0911000000E+00,+7.666667E-04
-2.0906000000E+00,+7.604167E-04
-2.0901000000E+00,+6.979167E-04
-2.0896000000E+00,+1.135417E-03
-2.0891000000E+00,+1.045833E-03
-2.0886000000E+00,+8.312500E-04
-2.0881000000E+00,+9.958333E-04
-2.0876000000E+00,+5.875000E-04
-2.0871000000E+00,+8.145833E-04
-2.0866000000E+00,+9.666667E-04
-2.0861000000E+00,+1.004167E-03
-2.0856000000E+00,+8.000000E-04
-2.0851000000E+00,+7.229167E-04
-2.0846000000E+00,+7.666667E-04
-2.0841000000E+00,+9.104167E-04
-2.0836000000E+00,+1.035417E-03
-2.0831000000E+00,+9.604167E-04
-2.0826000000E+00,+5.937500E-04
-2.0821000000E+00,+4.729167E-04
-2.0816000000E+00,+9.333334E-04
-2.0811000000E+00,+9.604167E-04
-2.0806000000E+00,+7.166667E-04
-2.0801000000E+00,+6.791667E-04
-2.0796000000E+00,+4.958333E-04
-2.0791000000E+00,+4.604167E-04
-2.0786000000E+00,+6.541667E-04
-2.0781000000E+00,+7.604167E-04
-2.0776000000E+00,+7.666667E-04
-2.0771000000E+00,+2.500000E-04
-2.0766000000E+00,+4.562500E-04
-2.0761000000E+00,+4.062500E-04
-2.0756000000E+00,+6.145833E-04
-2.0751000000E+00,+5.312500E-04
-2.0746000000E+00,+3.041667E-04
-2.0741000000E+00,+2.833333E-04
-2.0736000000E+00,+2.083333E-05
-2.0731000000E+00,+3.729167E-04
-2.0726000000E+00,+4.250000E-04
-2.0721000000E+00,+3.291667E-04
-2.0716000000E+00,+2.458333E-04
-2.0711000000E+00,+3.958333E-05
-2.0706000000E+00,+2.895833E-04
-2.0701000000E+00,+4.791667E-05
-2.0696000000E+00,+5.416667E-05
-2.0691000000E+00,+1.041666E-05
-2.0686000000E+00,-1.562500E-04
-2.0681000000E+00,-3.708334E-04
-2.0676000000E+00,+1.312500E-04
-2.0671000000E+00,-5.770833E-04
-2.0666000000E+00,+8.541666E-05
-2.0661000000E+00,-3.895834E-04
-2.0656000000E+00,-5.104167E-04
-2.0651000000E+00,-4.125000E-04
-2.0646000000E+00,-2.625000E-04
-2.0641000000E+00,-1.166667E-04
-2.0636000000E+00,-2.020833E-04
-2.0631000000E+00,-7.041667E-04
-2.0626000000E+00,-7.062500E-04
-2.0621000000E+00,-6.833333E-04
-2.0616000000E+00,-4.208333E-04
-2.0611000000E+00,-4.937500E-04
-2.0606000000E+00,-3.750000E-04
-2.0601000000E+00,-8.666667E-04
-2.0596000000E+00,-8.000000E-04
-2.0591000000E+00,-7.062500E-04
-2.0586000000E+00,-6.458333E-04
-2.0581000000E+00,-8.604167E-04
-2.0576000000E+00,-7.395833E-04
-2.0571000000E+00,-9.291667E-04
-2.0566000000E+00,-8.145833E-04
-2.0561000000E+00,-6.041666E-04
-2.0556000000E+00,-5.208334E-04
-2.0551000000E+00,-8.354167E-04
-2.0546000000E+00,-1.052083E-03
-2.0541000000E+00,-1.310417E-03
-2.0536000000E+00,-9.187500E-04
-2.0531000000E+00,-7.750000E-04
-2.0526000000E+00,-8.958334E-04
-2.0521000000E+00,-1.054167E-03
-2.0516000000E+00,-1.264583E-03
-2.0511000000E+00,-1.018750E-03
-2.0506000000E+00,-1.202083E-03
-2.0501000000E+00,-9.854167E-04
-2.0496000000E+00,-8.645834E-04
-2.0491000000E+00,-1.016667E-03
-2.0486000000E+00,-1.147917E-03
-2.0481000000E+00,-1.206250E-03
-2.0476000000E+00,-1.122917E-03
-2.0471000000E+00,-8.479167E-04
-2.0466000000E+00,-1.035417E-03
-2.0461000000E+00,-1.187500E-03
-2.0456000000E+00,-1.491667E-03
-2.0451000000E+00,-9.562500E-04
-2.0446000000E+00,-9.562500E-04
-2.0441000000E+00,-9.645834E-04
-2.0436000000E+00,-1.277083E-03
-2.0431000000E+00,-1.285417E-03
-2.0426000000E+00,-9.541667E-04
-2.0421000000E+00,-9.312500E-04
-2.0416000000E+00,-1.152083E-03
-2.0411000000E+00,-1.070833E-03
-2.0406000000E+00,-1.041667E-03
-2.0401000000E+00,-1.037500E-03
-2.0396000000E+00,-1.016667E-03
-2.0391000000E+00,-1.041667E-03
-2.0386000000E+00,-5.645833E-04
-2.0381000000E+00,-8.041667E-04
-2.0376000000E+00,-1.514583E-03
-2.0371000000E+00,-1.114583E-03
-2.0366000000E+00,-9.250000E-04
-2.0361000000E+00,-6.645833E-04
-2.0356000000E+00,-7.291667E-04
-2.0351000000E+00,-8.708333E-04
-2.0346000000E+00,-1.014583E-03
-2.0341000000E+00,-9.187500E-04
-2.0336000000E+00,-7.416666E-04
-2.0331000000E+00,-5.604167E-04
-2.0326000000E+00,-5.750000E-04
-2.0321000000E+00,-7.854167E-04
-2.0316000000E+00,-8.541667E-04
-2.0311000000E+00,-4.729167E-04
-2.0306000000E+00,-3.708334E-04
-2.0301000000E+00,-4.687500E-04
-2.0296000000E+00,-1.708333E-04
-2.0291000000E+00,-3.750000E-04
-2.0286000000E+00,-6.250000E-04
-2.0281000000E+00,-3.687500E-04
-2.0276000000E+00,-2.333333E-04
-2.0271000000E+00,-1.083333E-04
-2.0266000000E+00,-3.729167E-04
-2.0261000000E+00,-3.125000E-04
-2.0256000000E+00,-2.125000E-04
-2.0251000000E+00,-1.000000E-04
-2.0246000000E+00,-4.166669E-06
-2.0241000000E+00,+4.583333E-05
-2.0236000000E+00,-2.208333E-04
-2.0231000000E+00,-3.333334E-05
-2.0226000000E+00,-1.729167E-04
-2.0221000000E+00,+2.020833E-04
-2.0216000000E+00,+2.666667E-04
-2.0211000000E+00,+3.125000E-04
-2.0206000000E+00,+2.375000E-04
-2.0201000000E+00,+2.145833E-04
-2.0196000000E+00,+4.000000E-04
-2.0191000000E+00,+4.041667E-04
-2.0186000000E+00,+2.687500E-04
-2.0181000000E+00,+4.437500E-04
-2.0176000000E+00,+2.458333E-04
-2.0171000000E+00,+4.625000E-04
-2.0166000000E+00,+4.895834E-04
-2.0161000000E+00,+6.708333E-04
-2.0156000000E+00,+5.666667E-04
-2.0151000000E+00,+1.291667E-04
-2.0146000000E+00,+5.166667E-04
-2.0141000000E+00,+6.854167E-04
-2.0136000000E+00,+4.520833E-04
-2.0131000000E+00,+6.854167E-04
-2.0126000000E+00,+5.791667E-04
-2.0121000000E+00,+6.895834E-04
-2.0116000000E+00,+6.937500E-04
-2.0111000000E+00,+7.208333E-04
-2.0106000000E+00,+9.229167E-04
-2.0101000000E+00,+9.333334E-04
-2.0096000000E+00,+8.312500E-04
-2.0091000000E+00,+9.458333E-04
-2.0086000000E+00,+7.520833E-04
-2.0081000000E+00,+8.812500E-04
-2.0076000000E+00,+1.206250E-03
-2.0071000000E+00,+9.625000E-04
-2.0066000000E+00,+7.875000E-04
-2.0061000000E+00,+7.875000E-04
-2.0056000000E+00,+9.208333E-04
-2.0051000000E+00,+1.039583E-03
-2.0046000000E+00,+1.052083E-03
-2.0041000000E+00,+7.541667E-04
-2.0036000000E+00,+6.666667E-04
-2.0031000000E+00,+8.354167E-04
-2.0026000000E+00,+7.375000E-04
-2.0021000000E+00,+9.770833E-04
-2.0016000000E+00,+1.014583E-03
-2.0011000000E+00,+1.185417E-03
-2.0006000000E+00,+8.895833E-04
-2.0001000000E+00,+7.395833E-04
-1.9996000000E+00,+8.437500E-04
-1.9991000000E+00,+7.625000E-04
-1.9986000000E+00,+1.014583E-03
-1.9981000000E+00,+8.500000E-04
-1.9976000000E+00,+5.145833E-04
-1.9971000000E+00,+7.104167E-04
-1.9966000000E+00,+8.291667E-04
-1.9961000000E+00,+8.062500E-04
-1.9956000000E+00,+5.520834E-04
-1.9951000000E+00,+3.000000E-04
-1.9946000000E+00,+3.812500E-04
-1.9941000000E+00,+6.562500E-04
-1.9936000000E+00,+6.979167E-04
-1.9931000000E+00,+3.020833E-04
-1.9926000000E+00,+3.375000E-04
-1.9921000000E+00,+2.541667E-04
-1.9916000000E+00,+2.020833E-04
-1.9911000000E+00,+3.312500E-04
-1.9906000000E+00,+5.125000E-04
-1.9901000000E+00,+4.562500E-04
-1.9896000000E+00,+1.208333E-04
-1.9891000000E+00,-2.541667E-04
-1.9886000000E+00,+3.833333E-04
-1.9881000000E+00,+3.020833E-04
-1.9876000000E+00,+3.687500E-04
-1.9871000000E+00,+1.208333E-04
-1.9866000000E+00,+6.875000E-05
-1.9861000000E+00,-7.291667E-05
-1.9856000000E+00,+4.166667E-05
-1.9851000000E+00,+1.416667E-04
-1.9846000000E+00,-4.583333E-05
-1.9841000000E+00,-1.312500E-04
-1.9836000000E+00,-2.875000E-04
-1.9831000000E+00,-1.916667E-04
-1.9826000000E+00,+1.333333E-04
-1.9821000000E+00,-2.479167E-04
-1.9816000000E+00,-2.416667E-04
-1.9811000000E+00,-3.625000E-04
-1.9806000000E+00,-2.875000E-04
-1.9801000000E+00,-2.437500E-04
-1.9796000000E+00,+7.708334E-05
-1.9791000000E+00,-3.958333E-04
-1.9786000000E+00,-2.687500E-04
-1.9781000000E+00,-4.895834E-04
-1.9776000000E+00,-7.583334E-04
-1.9771000000E+00,-3.145833E-04
-1.9766000000E+00,-4.166667E-04
-1.9761000000E+00,-5.375000E-04
-1.9756000000E+00,-7.291667E-04
-1.9751000000E+00,-8.854167E-04
-1.9746000000E+00,-6.062500E-04
-1.9741000000E+00,-4.500000E-04
-1.9736000000E+00,-6.375000E-04
-1.9731000000E+00,-9.395833E-04
-1.9726000000E+00,-8.333334E-04
-1.9721000000E+00,-8.375000E-04
-1.9716000000E+00,-9.687500E-04
-1.9711000000E+00,-1.002083E-03
-1.9706000000E+00,-7.145833E-04
-1.9701000000E+00,-8.500000E-04
-1.9696000000E+00,-1.141667E-03
-1.9691000000E+00,-8.083333E-04
-1.9686000000E+00,-7.833333E-04
-1.9681000000E+00,-7.604167E-04
-1.9676000000E+00,-8.541667E-04
-1.9671000000E+00,-1.231250E-03
-1.9666000000E+00,-1.254167E-03
-1.9661000000E+00,-1.179167E-03
-1.9656000000E+00,-7.520833E-04
-1.9651000000E+00,-5.520834E-04
-1.9646000000E+00,-1.256250E-03
-1.9641000000E+00,-1.189583E-03
-1.9636000000E+00,-1.189583E-03
-1.9631000000E+00,-1.116667E-03
-1.9626000000E+00,-9.333334E-04
-1.9621000000E+00,-1.133333E-03
-1.9616000000E+00,-7.854167E-04
-1.9611000000E+00,-1.289583E-03
-1.9606000000E+00,-1.412500E-03
-1.9601000000E+00,-1.058333E-03
-1.9596000000E+00,-8.708333E-04
-1.9591000000E+00,-1.200000E-03
-1.9586000000E+00,-8.000000E-04
-1.9581000000E+00,-1.187500E-03
-1.9576000000E+00,-1.314583E-03
-1.9571000000E+00,-8.416667E-04
-1.9566000000E+00,-1.012500E-03
-1.9561000000E+00,-1.181250E-03
-1.9556000000E+00,-1.166667E-03
-1.9551000000E+00,-9.333334E-04
-1.9546000000E+00,-8.208333E-04
-1.9541000000E+00,-8.791667E-04
-1.9536000000E+00,-7.937500E-04
-1.9531000000E+00,-1.033333E-03
-1.9526000000E+00,-1.175000E-03
-1.9521000000E+00,-9.333334E-04
-1.9516000000E+00,-6.104167E-04
-1.9511000000E+00,-5.375000E-04
-1.9506000000E+00,-6.604167E-04
-1.9501000000E+00,-6.437500E-04
-1.9496000000E+00,-7.604167E-04
-1.9491000000E+00,-8.833333E-04
-1.9486000000E+00,-4.770833E-04
-1.9481000000E+00,-4.375000E-04
-1.9476000000E+00,-6.791667E-04
-1.9471000000E+00,-6.187500E-04
-1.9466000000E+00,-8.125000E-04
-1.9461000000E+00,-3.250000E-04
-1.9456000000E+00,-2.333333E-04
-1.9451000000E+00,-4.520833E-04
-1.9446000000E+00,-7.854167E-04
-1.9441000000E+00,-3.479167E-04
-1.9436000000E+00,-3.250000E-04
-1.9431000000E+00,-2.895833E-04
-1.9426000000E+00,-8.125000E-05
-1.9421000000E+00,-7.500000E-05
-1.9416000000E+00,-1.729167E-04
-1.9411000000E+00,-1.979167E-04
-1.9406000000E+00,+1.875000E-05
-1.9401000000E+00,+1.604167E-04
-1.9396000000E+00,-2.083333E-04
-1.9391000000E+00,+6.250000E-05
-1.9386000000E+00,-2.083333E-05
-1.9381000000E+00,+3.541667E-05
-1.9376000000E+00,+1.166667E-04
-1.9371000000E+00,+5.812500E-04
-1.9366000000E+00,+2.645833E-04
-1.9361000000E+00,-1.166667E-04
-1.9356000000E+00,+2.833333E-04
-1.9351000000E+00,+4.395833E-04
-1.9346000000E+00,+6.270834E-04
-1.9341000000E+00,+4.937500E-04
-1.9336000000E+00,+5.208334E-04
-1.9331000000E+00,+3.937500E-04
-1.9326000000E+00,+3.854167E-04
-1.9321000000E+00,+5.437500E-04
-1.9316000000E+00,+7.833333E-04
-1.9311000000E+00,+5.562500E-04
-1.9306000000E+00,+5.145833E-04
-1.9301000000E+00,+4.979167E-04
-1.9296000000E+00,+3.604167E-04
-1.9291000000E+00,+9.229167E-04
-1.9286000000E+00,+9.500000E-04
-1.9281000000E+00,+7.145833E-04
-1.9276000000E+00,+5.437500E-04
-1.9271000000E+00,+6.479167E-04
-1.9266000000E+00,+8.208333E-04
-1.9261000000E+00,+9.375000E-04
-1.9256000000E+00,+9.770833E-04
-1.9251000000E+00,+7.312500E-04
-1.9246000000E+00,+7.604167E-04
-1.9241000000E+00,+6.958334E-04
-1.9236000000E+00,+1.297917E-03
-1.9231000000E+00,+9.625000E-04
-1.9226000000E+00,+2.291667E-04
-1.9221000000E+00,+8.625000E-04
-1.9216000000E+00,+1.108333E-03
-1.9211000000E+00,+9.250000E-04
-1.9206000000E+00,+9.541667E-04
-1.9201000000E+00,+8.916667E-04
-1.9196000000E+00,+1.064583E-03
-1.9191000000E+00,+6.333333E-04
-1.9186000000E+00,+7.104167E-04
-1.9181000000E+00,+8.166667E-04
-1.9176000000E+00,+9.645834E-04
-1.9171000000E+00,+1.039583E-03
-1.9166000000E+00,+8.729167E-04
-1.9161000000E+00,+5.583334E-04
-1.9156000000E+00,+1.083333E-03
-1.9151000000E+00,+1.089583E-03
-1.9146000000E+00,+1.000000E-03
-1.9141000000E+00,+7.812500E-04
-1.9136000000E+00,+7.979167E-04
-1.9131000000E+00,+5.937500E-04
-1.9126000000E+00,+7.270834E-04
-1.9121000000E+00,+1.137500E-03
-1.9116000000E+00,+7.812500E-04
-1.9111000000E+00,+6.562500E-04
-1.9106000000E+00,+3.916667E-04
-1.9101000000E+00,+2.729167E-04
-1.9096000000E+00,+2.895833E-04
-1.9091000000E+00,+9.000000E-04
-1.9086000000E+00,+5.791667E-04
-1.9081000000E+00,+6.500000E-04
-1.9076000000E+00,+3.270833E-04
-1.9071000000E+00,+1.666667E-04
-1.9066000000E+00,+5.125000E-04
-1.9061000000E+00,+5.979167E-04
-1.9056000000E+00,+4.416667E-04
-1.9051000000E+00,-1.791667E-04
-1.9046000000E+00,+2.770833E-04
-1.9041000000E+00,+2.145833E-04
-1.9036000000E+00,+4.395833E-04
-1.9031000000E+00,+2.500000E-04
-1.9026000000E+00,+2.541667E-04
-1.9021000000E+00,+1.666667E-04
-1.9016000000E+00,+8.541666E-05
-1.9011000000E+00,+9.791667E-05
-1.9006000000E+00,+9.375000E-05
-1.9001000000E+00,-2.083335E-06
-1.8996000000E+00,-2.416667E-04
-1.8991000000E+00,-2.375000E-04
-1.8986000000E+00,-1.500000E-04
-1.8981000000E+00,-1.208333E-04
-1.8976000000E+00,+1.666667E-04
-1.8971000000E+00,-4.791667E-05
-1.8966000000E+00,-5.937500E-04
-1.8961000000E+00,-2.145833E-04
-1.8956000000E+00,-4.312500E-04
-1.8951000000E+00,-3.916667E-04
-1.8946000000E+00,-2.937500E-04
-1.8941000000E+00,-5.937500E-04
-1.8936000000E+00,-5.604167E-04
-1.8931000000E+00,-5.770833E-04
-1.8926000000E+00,-9.395833E-04
-1.8921000000E+00,-6.250000E-04
-1.8916000000E+00,-4.333333E-04
-1.8911000000E+00,-5.895834E-04
-1.8906000000E+00,-9.708334E-04
-1.8901000000E+00,-8.604167E-04
-1.8896000000E+00,-5.437500E-04
-1.8891000000E+00,-6.270834E-04
-1.8886000000E+00,-8.500000E-04
-1.8881000000E+00,-9.166667E-04
-1.8876000000E+00,-9.437500E-04
-1.8871000000E+00,-8.520833E-04
-1.8866000000E+00,-4.395834E-04
-1.8861000000E+00,-8.916667E-04
-1.8856000000E+00,-1.043750E-03
-1.8851000000E+00,-1.127083E-03
-1.8846000000E+00,-9.187500E-04
-1.8841000000E+00,-8.875000E-04
-1.8836000000E+00,-8.062500E-04
-1.8831000000E+00,-1.108333E-03
-1.8826000000E+00,-1.306250E-03
-1.8821000000E+00,-1.147917E-03
-1.8816000000E+00,-1.195833E-03
-1.8811000000E+00,-9.833333E-04
-1.8806000000E+00,-9.500000E-04
-1.8801000000E+00,-1.191667E-03
-1.8796000000E+00,-1.295833E-03
-1.8791000000E+00,-1.231250E-03
-1.8786000000E+00,-8.937500E-04
-1.8781000000E+00,-7.958334E-04
-1.8776000000E+00,-8.520833E-04
-1.8771000000E+00,-1.247917E-03
-1.8766000000E+00,-1.129167E-03
-1.8761000000E+00,-1.162500E-03
-1.8756000000E+00,-1.102083E-03
-1.8751000000E+00,-1.056250E-03
-1.8746000000E+00,-1.002083E-03
-1.8741000000E+00,-1.310417E-03
-1.8736000000E+00,-1.260417E-03
-1.8731000000E+00,-1.006250E-03
-1.8726000000E+00,-9.541667E-04
-1.8721000000E+00,-9.083333E-04
-1.8716000000E+00,-9.979167E-04
-1.8711000000E+00,-1.068750E-03
-1.8706000000E+00,-1.081250E-03
-1.8701000000E+00,-8.666667E-04
-1.8696000000E+00,-5.145833E-04
-1.8691000000E+00,-8.229167E-04
-1.8686000000E+00,-1.162500E-03
-1.8681000000E+00,-1.043750E-03
-1.8676000000E+00,-8.812500E-04
-1.8671000000E+00,-5.041667E-04
-1.8666000000E+00,-3.479167E-04
-1.8661000000E+00,-9.625000E-04
-1.8656000000E+00,-9.854167E-04
-1.8651000000E+00,-7.750000E-04
-1.8646000000E+00,-4.687500E-04
-1.8641000000E+00,-6.729166E-04
-1.8636000000E+00,-5.812500E-04
-1.8631000000E+00,-5.958333E-04
-1.8626000000E+00,-9.687500E-04
-1.8621000000E+00,-4.437500E-04
-1.8616000000E+00,-5.937500E-04
-1.8611000000E+00,-1.125000E-04
-1.8606000000E+00,-2.000000E-04
-1.8601000000E+00,-4.791667E-04
-1.8596000000E+00,-3.958333E-04
-1.8591000000E+00,-1.437500E-04
-1.8586000000E+00,+4.166665E-06
-1.8581000000E+00,+1.979167E-04
-1.8576000000E+00,-5.208333E-05
-1.8571000000E+00,-4.479167E-04
-1.8566000000E+00,+1.291667E-04
-1.8561000000E+00,+4.291667E-04
-1.8556000000E+00,+1.979167E-04
-1.8551000000E+00,+2.708333E-05
-1.8546000000E+00,+3.541667E-05
-1.8541000000E+00,+4.791667E-05
-1.8536000000E+00,+1.437500E-04
-1.8531000000E+00,+2.645833E-04
-1.8526000000E+00,+4.916667E-04
-1.8521000000E+00,+2.458333E-04
-1.8516000000E+00,+4.291667E-04
-1.8511000000E+00,+3.416667E-04
-1.8506000000E+00,+2.583333E-04
-1.8501000000E+00,+5.666667E-04
-1.8496000000E+00,+6.770833E-04
-1.8491000000E+00,+4.416667E-04
-1.8486000000E+00,+2.791667E-04
-1.8481000000E+00,+2.479167E-04
-1.8476000000E+00,+6.916667E-04
-1.8471000000E+00,+7.270834E-04
-1.8466000000E+00,+6.687500E-04
-1.8461000000E+00,+3.583333E-04
-1.8456000000E+00,+7.291667E-04
-1.8451000000E+00,+4.750000E-04
-1.8446000000E+00,+7.250000E-04
-1.8441000000E+00,+9.625000E-04
-1.8436000000E+00,+5.041666E-04
-1.8431000000E+00,+7.833333E-04
-1.8426000000E+00,+7.479167E-04
-1.8421000000E+00,+9.437500E-04
-1.8416000000E+00,+8.833333E-04
-1.8411000000E+00,+9.270834E-04
-1.8406000000E+00,+7.770833E-04
-1.8401000000E+00,+8.916667E-04
-1.8396000000E+00,+5.916667E-04
-1.8391000000E+00,+1.097917E-03
-1.8386000000E+00,+8.354167E-04
-1.8381000000E+00,+1.020833E-03
-1.8376000000E+00,+9.937501E-04
-1.8371000000E+00,+5.145833E-04
-1.8366000000E+00,+8.145833E-04
-1.8361000000E+00,+1.008333E-03
-1.8356000000E+00,+8.562500E-04
-1.8351000000E+00,+4.875000E-04
-1.8346000000E+00,+8.208333E-04
-1.8341000000E+00,+7.500000E-04
-1.8336000000E+00,+1.108333E-03
-1.8331000000E+00,+8.354167E-04
-1.8326000000E+00,+8.250000E-04
-1.8321000000E+00,+8.041667E-04
-1.8316000000E+00,+5.270833E-04
